Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY39,OUT046,2785.659303
FDV36,OUT049,1716.213779
FDO60,OUT045,858.3665937
FDU04,OUT027,2846.400823
FDR20,OUT027,858.3665937
FDW19,OUT019,207.1305035
FDU40,OUT049,2785.659303
FDK15,OUT045,1716.213779
DRF15,OUT035,2785.659303
FDQ25,OUT017,2785.659303
FDI48,OUT019,207.1305035
FDS49,OUT046,1716.213779
FDV22,OUT046,2785.659303
NCV42,OUT046,1716.213779
FDX26,OUT046,2785.659303
FDI33,OUT018,1716.213779
FDZ14,OUT049,1716.213779
FDG10,OUT013,858.3665937
FDM38,OUT018,858.3665937
FDG26,OUT027,5669.163351
FDH46,OUT035,1716.213779
FDN13,OUT018,1716.213779
FDU57,OUT035,2785.659303
NCI06,OUT046,2785.659303
FDM38,OUT045,858.3665937
NCG42,OUT010,207.1305035
FDL39,OUT045,2785.659303
FDT31,OUT019,471.3068467
FDV59,OUT013,3845.930347
FDB49,OUT035,1716.213779
FDD58,OUT049,1716.213779
DRN59,OUT046,858.3665937
FDX48,OUT049,2785.659303
FDQ11,OUT049,3845.930347
FDY12,OUT049,858.3665937
FDQ11,OUT045,3845.930347
DRI11,OUT017,1716.213779
FDY32,OUT027,4117.317713
FDS51,OUT045,858.3665937
FDR19,OUT010,471.3068467
DRB13,OUT018,2785.659303
FDS21,OUT035,858.3665937
FDQ40,OUT045,2785.659303
NCE55,OUT013,2785.659303
FDX43,OUT027,4117.317713
FDS12,OUT049,1716.213779
DRK01,OUT027,2846.400823
FDN25,OUT017,858.3665937
FDB60,OUT046,2785.659303
FDQ13,OUT017,1716.213779
DRK13,OUT045,2785.659303
DRF25,OUT018,858.3665937
NCD42,OUT019,207.1305035
FDW25,OUT045,1716.213779
NCV29,OUT027,5669.163351
NCK42,OUT035,3845.930347
DRJ13,OUT027,4117.317713
DRD15,OUT017,3845.930347
FDM27,OUT045,2785.659303
FDZ50,OUT018,2785.659303
FDC04,OUT046,3845.930347
FDF50,OUT049,2785.659303
FDP15,OUT045,3845.930347
FDK46,OUT035,3845.930347
FDZ56,OUT018,2785.659303
FDY60,OUT049,1716.213779
FDB10,OUT035,3845.930347
FDR57,OUT045,2785.659303
FDU58,OUT049,2785.659303
FDH02,OUT046,1716.213779
FDP48,OUT013,2785.659303
FDI46,OUT035,3845.930347
FDW56,OUT013,2785.659303
NCM19,OUT010,207.1305035
FDS50,OUT027,5669.163351
FDK24,OUT013,858.3665937
FDO36,OUT017,2785.659303
FDK45,OUT027,2846.400823
NCL05,OUT045,858.3665937
FDL32,OUT018,1716.213779
FDA28,OUT049,1716.213779
FDY36,OUT018,858.3665937
FDP32,OUT018,1716.213779
FDL50,OUT046,1716.213779
DRC24,OUT049,2785.659303
NCS18,OUT017,1716.213779
FDD16,OUT017,858.3665937
NCV18,OUT013,1716.213779
FDX07,OUT046,2785.659303
NCZ05,OUT027,2846.400823
NCI31,OUT013,858.3665937
FDK14,OUT049,1716.213779
NCR06,OUT045,858.3665937
NCF54,OUT049,2785.659303
DRG23,OUT010,471.3068467
FDD53,OUT046,858.3665937
NCM31,OUT027,2846.400823
FDT16,OUT017,3845.930347
FDR40,OUT035,1716.213779
DRG25,OUT017,2785.659303
FDT10,OUT035,858.3665937
FDY32,OUT013,2785.659303
FDN50,OUT035,1716.213779
FDZ35,OUT019,207.1305035
NCP54,OUT045,1716.213779
NCD07,OUT035,1716.213779
FDS02,OUT018,2785.659303
DRN59,OUT018,858.3665937
DRB24,OUT013,2785.659303
FDP37,OUT027,2846.400823
DRB01,OUT018,2785.659303
FDR47,OUT046,2785.659303
NCM31,OUT010,207.1305035
NCF06,OUT027,5669.163351
NCV17,OUT027,2846.400823
FDS10,OUT049,2785.659303
FDN52,OUT035,1716.213779
FDZ48,OUT013,1716.213779
FDJ48,OUT049,3845.930347
DRB13,OUT027,5669.163351
FDV59,OUT017,3845.930347
FDL32,OUT035,1716.213779
FDZ12,OUT035,1716.213779
NCR06,OUT027,858.3665937
FDP51,OUT017,1716.213779
FDY22,OUT013,1716.213779
FDZ38,OUT049,2785.659303
NCO54,OUT035,858.3665937
FDR23,OUT035,2785.659303
FDM38,OUT049,858.3665937
FDS25,OUT013,1716.213779
FDZ22,OUT013,1716.213779
FDZ20,OUT019,471.3068467
FDD45,OUT010,207.1305035
FDN03,OUT049,3845.930347
NCW30,OUT046,3845.930347
FDY24,OUT027,858.3665937
FDJ26,OUT019,471.3068467
FDM15,OUT049,2785.659303
NCW54,OUT027,858.3665937
FDA23,OUT045,1716.213779
FDA39,OUT019,207.1305035
FDZ12,OUT017,2785.659303
NCB42,OUT046,1716.213779
FDL16,OUT046,858.3665937
FDO24,OUT019,471.3068467
NCP42,OUT046,2785.659303
FDR19,OUT018,2785.659303
DRL01,OUT045,3845.930347
FDV37,OUT046,2785.659303
FDI41,OUT010,471.3068467
FDF58,OUT049,858.3665937
NCF43,OUT018,1716.213779
FDN02,OUT049,3845.930347
NCP41,OUT035,1716.213779
NCY17,OUT027,858.3665937
FDL58,OUT027,5669.163351
NCA30,OUT027,5669.163351
FDE46,OUT018,2785.659303
FDY38,OUT035,3845.930347
NCH29,OUT027,2846.400823
FDO20,OUT045,3845.930347
FDP44,OUT018,1716.213779
FDM02,OUT027,2846.400823
FDJ14,OUT027,2846.400823
FDH04,OUT010,207.1305035
DRK23,OUT046,3845.930347
NCW05,OUT046,1716.213779
FDF12,OUT049,2785.659303
FDL51,OUT019,471.3068467
FDN03,OUT018,3845.930347
DRJ37,OUT049,2785.659303
FDM12,OUT019,471.3068467
FDA16,OUT045,3845.930347
NCB07,OUT017,2785.659303
NCI17,OUT019,207.1305035
FDR51,OUT046,2785.659303
FDJ55,OUT045,3845.930347
NCZ17,OUT013,858.3665937
FDU25,OUT013,858.3665937
NCG18,OUT045,1716.213779
DRM11,OUT017,3845.930347
FDH16,OUT035,1716.213779
FDZ04,OUT018,858.3665937
NCX53,OUT035,1716.213779
FDX38,OUT027,858.3665937
FDX09,OUT046,2785.659303
NCW05,OUT018,1716.213779
NCS41,OUT017,2785.659303
FDI26,OUT046,2785.659303
NCZ41,OUT027,2846.400823
NCK06,OUT046,1716.213779
FDX23,OUT027,2846.400823
NCA42,OUT046,2785.659303
FDC20,OUT049,858.3665937
DRC49,OUT018,2785.659303
FDX01,OUT013,1716.213779
FDC08,OUT045,3845.930347
FDC02,OUT017,3845.930347
FDK10,OUT045,2785.659303
DRC24,OUT013,2785.659303
FDW16,OUT019,207.1305035
NCU06,OUT018,3845.930347
DRA59,OUT045,2785.659303
FDR24,OUT019,207.1305035
DRL35,OUT018,858.3665937
FDA49,OUT013,1716.213779
NCC55,OUT046,858.3665937
DRD24,OUT019,207.1305035
NCE55,OUT049,2785.659303
FDT33,OUT045,2785.659303
NCT53,OUT013,2785.659303
FDS26,OUT046,3845.930347
FDL22,OUT018,1716.213779
FDP44,OUT017,1716.213779
FDC52,OUT018,2785.659303
FDI53,OUT010,471.3068467
FDZ23,OUT046,2785.659303
NCT18,OUT013,2785.659303
FDR13,OUT046,1716.213779
FDB09,OUT010,207.1305035
FDZ60,OUT013,1716.213779
FDB11,OUT046,3845.930347
FDC10,OUT018,1716.213779
FDW56,OUT035,2785.659303
FDK14,OUT027,2846.400823
DRE27,OUT027,2846.400823
FDA38,OUT017,3845.930347
FDT11,OUT045,2785.659303
FDP15,OUT035,3845.930347
FDV27,OUT035,1716.213779
FDS36,OUT027,2846.400823
FDY40,OUT027,858.3665937
NCF19,OUT049,858.3665937
FDF53,OUT045,2785.659303
FDS14,OUT027,4117.317713
FDE56,OUT046,858.3665937
FDZ19,OUT035,2785.659303
FDZ46,OUT013,1716.213779
FDR16,OUT046,3845.930347
FDG29,OUT018,858.3665937
NCE30,OUT017,3845.930347
FDZ40,OUT046,858.3665937
FDG58,OUT018,2785.659303
DRH03,OUT013,1716.213779
FDZ47,OUT045,1716.213779
FDV04,OUT018,2785.659303
FDZ10,OUT018,1716.213779
FDG46,OUT017,1716.213779
NCF07,OUT045,1716.213779
FDY44,OUT035,2785.659303
FDB21,OUT013,3845.930347
FDS20,OUT035,2785.659303
FDS49,OUT049,1716.213779
FDX55,OUT027,5669.163351
NCQ02,OUT018,2785.659303
FDR25,OUT013,3845.930347
DRG39,OUT045,858.3665937
FDB46,OUT046,3845.930347
NCC30,OUT018,2785.659303
FDE58,OUT035,1716.213779
FDC05,OUT019,471.3068467
FDY15,OUT046,2785.659303
FDG14,OUT046,2785.659303
FDL08,OUT049,3845.930347
FDQ47,OUT013,858.3665937
FDN12,OUT035,1716.213779
FDW10,OUT013,2785.659303
FDD02,OUT035,1716.213779
FDX35,OUT010,471.3068467
FDT35,OUT046,2785.659303
DRN47,OUT019,471.3068467
FDB11,OUT010,471.3068467
FDN20,OUT045,2785.659303
FDB59,OUT035,2785.659303
FDJ58,OUT045,2785.659303
FDU60,OUT046,2785.659303
FDS03,OUT049,858.3665937
FDU40,OUT019,471.3068467
DRH15,OUT049,858.3665937
FDD04,OUT027,4117.317713
FDQ01,OUT046,3845.930347
FDF28,OUT035,1716.213779
FDD22,OUT010,207.1305035
FDY19,OUT046,1716.213779
FDN33,OUT035,1716.213779
FDV36,OUT035,1716.213779
FDW01,OUT010,471.3068467
FDJ28,OUT049,2785.659303
FDB17,OUT035,2785.659303
FDM40,OUT049,1716.213779
FDV46,OUT045,1716.213779
FDQ44,OUT049,1716.213779
NCD42,OUT046,858.3665937
DRH37,OUT046,2785.659303
FDR10,OUT018,2785.659303
NCD06,OUT027,858.3665937
FDI53,OUT046,2785.659303
FDG16,OUT035,3845.930347
DRB25,OUT046,1716.213779
FDY09,OUT046,2785.659303
FDX48,OUT045,2785.659303
FDC03,OUT010,471.3068467
FDT47,OUT035,1716.213779
FDW44,OUT027,4117.317713
FDT24,OUT017,858.3665937
FDT12,OUT019,471.3068467
NCS38,OUT035,1716.213779
FDO39,OUT035,2785.659303
FDA13,OUT046,858.3665937
FDO48,OUT035,3845.930347
DRJ01,OUT017,2785.659303
FDD53,OUT018,858.3665937
NCT05,OUT049,3845.930347
FDQ51,OUT045,858.3665937
FDU60,OUT013,2785.659303
FDC59,OUT046,858.3665937
FDP36,OUT035,858.3665937
NCM19,OUT017,1716.213779
FDL16,OUT035,858.3665937
FDE50,OUT018,2785.659303
NCR18,OUT013,858.3665937
NCD30,OUT035,1716.213779
FDH31,OUT013,1716.213779
FDD56,OUT019,471.3068467
FDC47,OUT049,3845.930347
FDZ21,OUT045,1716.213779
FDM01,OUT049,1716.213779
FDF24,OUT013,1716.213779
FDW23,OUT017,858.3665937
FDY52,OUT018,858.3665937
DRH37,OUT027,4117.317713
DRO47,OUT027,2846.400823
FDR25,OUT049,3845.930347
FDQ24,OUT027,5669.163351
DRJ51,OUT018,3845.930347
NCU06,OUT035,3845.930347
NCV18,OUT018,1716.213779
NCC06,OUT027,2846.400823
FDZ01,OUT018,1716.213779
FDT14,OUT017,1716.213779
FDD11,OUT019,471.3068467
FDN09,OUT017,3845.930347
NCO18,OUT010,471.3068467
FDZ50,OUT045,2785.659303
FDS44,OUT013,3845.930347
FDI36,OUT045,2785.659303
FDA26,OUT010,471.3068467
NCY53,OUT049,1716.213779
FDF32,OUT049,2785.659303
FDF59,OUT010,207.1305035
FDB20,OUT046,858.3665937
DRH11,OUT035,858.3665937
FDT03,OUT049,2785.659303
NCH06,OUT035,3845.930347
FDR55,OUT049,2785.659303
FDI10,OUT035,2785.659303
FDZ12,OUT045,1716.213779
FDM12,OUT049,2785.659303
DRB25,OUT045,1716.213779
NCS41,OUT013,2785.659303
NCT53,OUT049,2785.659303
NCD55,OUT013,858.3665937
FDY08,OUT049,1716.213779
NCP55,OUT049,858.3665937
FDA33,OUT013,2785.659303
FDQ33,OUT013,2785.659303
FDE45,OUT027,5669.163351
FDT26,OUT013,1716.213779
NCV53,OUT049,3845.930347
FDK60,OUT027,2846.400823
NCJ29,OUT046,1716.213779
FDI15,OUT045,3845.930347
FDX21,OUT013,1716.213779
FDV49,OUT019,471.3068467
DRO59,OUT046,1716.213779
FDZ14,OUT045,1716.213779
FDP32,OUT027,2846.400823
FDC33,OUT017,2785.659303
FDT14,OUT010,207.1305035
NCN54,OUT027,2846.400823
FDR57,OUT027,4117.317713
DRK12,OUT046,858.3665937
FDX52,OUT049,2785.659303
FDX08,OUT010,471.3068467
FDP10,OUT010,207.1305035
NCP50,OUT045,1716.213779
NCL06,OUT013,3845.930347
FDP25,OUT013,3845.930347
FDE53,OUT013,1716.213779
FDL27,OUT017,858.3665937
FDC35,OUT049,3845.930347
DRJ47,OUT010,471.3068467
FDD16,OUT018,858.3665937
NCN42,OUT049,2785.659303
FDC38,OUT027,2846.400823
NCO07,OUT045,3845.930347
FDQ20,OUT049,858.3665937
FDI32,OUT046,1716.213779
FDN20,OUT010,471.3068467
DRJ51,OUT027,5669.163351
FDU08,OUT045,1716.213779
DRN37,OUT019,471.3068467
FDD05,OUT010,207.1305035
FDW15,OUT046,2785.659303
FDI52,OUT046,1716.213779
DRM11,OUT049,3845.930347
NCO06,OUT045,858.3665937
FDU38,OUT049,2785.659303
FDU59,OUT018,2785.659303
FDJ10,OUT046,1716.213779
FDM13,OUT049,1716.213779
NCJ30,OUT019,471.3068467
FDM45,OUT018,1716.213779
FDP36,OUT045,858.3665937
NCD30,OUT010,207.1305035
FDN48,OUT017,1716.213779
FDY32,OUT049,2785.659303
FDU47,OUT046,1716.213779
FDF17,OUT019,471.3068467
FDP34,OUT017,2785.659303
FDA47,OUT049,2785.659303
DRD27,OUT027,2846.400823
FDW38,OUT045,858.3665937
FDZ15,OUT019,207.1305035
FDZ03,OUT027,5669.163351
NCN19,OUT049,2785.659303
FDG02,OUT035,2785.659303
FDS31,OUT035,2785.659303
FDW43,OUT019,471.3068467
FDZ47,OUT010,207.1305035
FDO57,OUT017,2785.659303
NCL07,OUT013,858.3665937
NCV42,OUT013,1716.213779
FDP40,OUT017,1716.213779
FDP48,OUT019,471.3068467
FDH21,OUT017,2785.659303
NCP02,OUT049,858.3665937
FDK24,OUT049,858.3665937
FDC41,OUT045,858.3665937
FDF08,OUT017,1716.213779
FDO49,OUT017,858.3665937
FDS56,OUT027,5669.163351
FDX46,OUT018,858.3665937
FDQ07,OUT013,3845.930347
FDC32,OUT010,207.1305035
FDT21,OUT019,471.3068467
FDG58,OUT045,2785.659303
FDW14,OUT049,1716.213779
DRA12,OUT027,2846.400823
FDV27,OUT013,1716.213779
DRD25,OUT013,1716.213779
DRF48,OUT027,5669.163351
FDX24,OUT017,1716.213779
DRJ51,OUT046,3845.930347
FDE45,OUT045,2785.659303
FDE14,OUT046,1716.213779
FDG53,OUT045,1716.213779
FDT08,OUT046,2785.659303
DRC27,OUT027,5669.163351
FDG20,OUT035,2785.659303
FDC21,OUT046,1716.213779
FDV31,OUT018,2785.659303
FDB58,OUT045,1716.213779
FDV23,OUT046,1716.213779
FDA25,OUT019,207.1305035
FDC15,OUT046,2785.659303
FDU47,OUT049,1716.213779
FDE23,OUT013,858.3665937
FDS08,OUT013,2785.659303
FDW03,OUT027,2846.400823
FDJ60,OUT018,2785.659303
FDM34,OUT017,1716.213779
FDW33,OUT013,1716.213779
FDZ40,OUT013,858.3665937
FDE33,OUT018,1716.213779
NCC06,OUT010,207.1305035
FDU11,OUT046,1716.213779
FDL44,OUT017,2785.659303
NCZ29,OUT017,1716.213779
FDG28,OUT010,471.3068467
FDL12,OUT018,858.3665937
FDD52,OUT017,1716.213779
FDO15,OUT013,858.3665937
NCN29,OUT027,858.3665937
FDW36,OUT013,1716.213779
FDB21,OUT046,3845.930347
FDZ28,OUT013,1716.213779
FDY10,OUT035,1716.213779
DRG39,OUT017,858.3665937
FDN28,OUT013,1716.213779
FDV15,OUT035,1716.213779
DRI13,OUT035,3845.930347
FDH20,OUT046,1716.213779
FDY51,OUT013,3845.930347
FDE16,OUT013,3845.930347
FDX40,OUT018,858.3665937
FDC48,OUT018,1716.213779
FDS14,OUT046,2785.659303
FDX56,OUT017,3845.930347
FDI10,OUT046,2785.659303
FDI14,OUT013,1716.213779
DRM48,OUT013,858.3665937
NCH07,OUT027,4117.317713
FDY26,OUT013,3845.930347
FDD02,OUT027,2846.400823
FDM12,OUT046,2785.659303
DRF01,OUT010,471.3068467
FDV36,OUT046,1716.213779
DRI59,OUT013,3845.930347
FDV03,OUT018,2785.659303
FDO39,OUT017,2785.659303
NCB07,OUT018,2785.659303
FDH38,OUT027,2846.400823
FDZ13,OUT035,858.3665937
NCZ30,OUT046,1716.213779
NCA06,OUT035,858.3665937
FDB04,OUT049,1716.213779
FDN50,OUT013,1716.213779
NCG06,OUT049,3845.930347
NCY17,OUT018,858.3665937
FDC23,OUT046,2785.659303
FDK33,OUT049,3845.930347
FDR03,OUT049,3845.930347
FDZ07,OUT045,858.3665937
FDO38,OUT013,1716.213779
FDS59,OUT046,1716.213779
DRM11,OUT019,471.3068467
FDX52,OUT027,5669.163351
DRJ35,OUT018,858.3665937
NCP53,OUT046,3845.930347
FDW15,OUT019,471.3068467
DRI47,OUT045,2785.659303
DRZ11,OUT035,1716.213779
FDS02,OUT013,2785.659303
DRD49,OUT018,3845.930347
FDW38,OUT049,858.3665937
FDR21,OUT019,471.3068467
FDE40,OUT013,858.3665937
FDI02,OUT045,1716.213779
FDQ04,OUT045,858.3665937
FDY14,OUT017,3845.930347
NCT54,OUT046,1716.213779
DRD25,OUT017,1716.213779
DRE01,OUT045,3845.930347
FDJ12,OUT010,471.3068467
NCZ05,OUT049,1716.213779
DRB25,OUT019,207.1305035
NCC31,OUT045,2785.659303
FDM16,OUT045,858.3665937
DRG11,OUT049,1716.213779
FDV24,OUT027,4117.317713
FDV43,OUT046,858.3665937
FDG05,OUT018,2785.659303
FDV23,OUT010,207.1305035
FDI58,OUT018,1716.213779
FDQ11,OUT017,3845.930347
FDC05,OUT027,5669.163351
FDF40,OUT013,3845.930347
FDU02,OUT018,3845.930347
FDT32,OUT013,2785.659303
NCF06,OUT017,3845.930347
FDT46,OUT013,858.3665937
FDR58,OUT010,207.1305035
FDY04,OUT046,2785.659303
FDT58,OUT045,2785.659303
FDE46,OUT049,2785.659303
DRH11,OUT017,858.3665937
DRI51,OUT046,2785.659303
FDC35,OUT017,3845.930347
FDP45,OUT035,3845.930347
FDC45,OUT017,2785.659303
FDU01,OUT045,2785.659303
FDJ53,OUT010,207.1305035
FDJ46,OUT017,2785.659303
FDX07,OUT013,2785.659303
NCI30,OUT049,3845.930347
FDE47,OUT027,2846.400823
FDV48,OUT045,1716.213779
FDN16,OUT019,207.1305035
FDM52,OUT013,2785.659303
FDA32,OUT027,5669.163351
FDH05,OUT017,3845.930347
FDW25,OUT010,207.1305035
FDQ09,OUT046,1716.213779
NCM17,OUT010,207.1305035
DRM59,OUT046,2785.659303
FDV47,OUT027,2846.400823
DRE15,OUT035,858.3665937
FDS25,OUT010,207.1305035
NCZ05,OUT018,1716.213779
NCV05,OUT019,471.3068467
DRM37,OUT046,2785.659303
FDV58,OUT027,5669.163351
FDN22,OUT027,5669.163351
NCO06,OUT049,858.3665937
FDT56,OUT019,207.1305035
FDM02,OUT013,1716.213779
FDA09,OUT046,2785.659303
NCC06,OUT035,1716.213779
NCL54,OUT049,2785.659303
NCB55,OUT017,858.3665937
FDB12,OUT017,1716.213779
NCA54,OUT049,2785.659303
NCS38,OUT049,1716.213779
FDC02,OUT049,3845.930347
FDK44,OUT019,471.3068467
FDE16,OUT035,3845.930347
NCS05,OUT035,1716.213779
FDZ59,OUT045,2785.659303
FDI20,OUT017,3845.930347
FDQ14,OUT046,2785.659303
FDF53,OUT017,2785.659303
FDW25,OUT017,1716.213779
NCQ43,OUT010,207.1305035
FDX52,OUT013,2785.659303
FDE28,OUT045,3845.930347
FDN15,OUT017,1716.213779
FDO28,OUT017,1716.213779
FDQ33,OUT045,2785.659303
FDM22,OUT010,207.1305035
FDJ03,OUT017,858.3665937
FDI16,OUT045,858.3665937
FDI09,OUT027,5669.163351
FDX55,OUT013,3845.930347
FDS23,OUT027,2846.400823
DRC12,OUT045,2785.659303
FDH41,OUT049,3845.930347
FDN01,OUT013,2785.659303
FDV55,OUT045,2785.659303
NCJ19,OUT013,858.3665937
NCY29,OUT010,207.1305035
FDP03,OUT018,1716.213779
FDZ52,OUT045,1716.213779
FDH31,OUT010,207.1305035
FDQ19,OUT018,3845.930347
FDS15,OUT035,1716.213779
FDN32,OUT017,2785.659303
FDH32,OUT049,1716.213779
FDF33,OUT017,1716.213779
FDJ22,OUT046,2785.659303
FDG56,OUT010,207.1305035
FDC05,OUT046,2785.659303
FDK09,OUT013,3845.930347
NCV29,OUT045,2785.659303
NCC43,OUT019,471.3068467
NCA42,OUT049,2785.659303
FDC10,OUT046,1716.213779
FDC16,OUT013,1716.213779
NCL17,OUT013,1716.213779
FDA51,OUT035,1716.213779
FDW01,OUT017,2785.659303
NCF30,OUT045,1716.213779
FDN49,OUT013,858.3665937
FDY20,OUT045,1716.213779
FDC15,OUT045,2785.659303
FDY24,OUT046,858.3665937
NCG43,OUT017,1716.213779
FDA48,OUT013,3845.930347
NCF55,OUT017,858.3665937
FDL38,OUT049,1716.213779
NCQ29,OUT018,3845.930347
FDC34,OUT017,2785.659303
FDP36,OUT027,858.3665937
FDN50,OUT010,207.1305035
FDO23,OUT049,1716.213779
FDT56,OUT013,858.3665937
FDT13,OUT027,5669.163351
FDZ03,OUT013,2785.659303
FDQ03,OUT010,471.3068467
FDU44,OUT045,2785.659303
FDD03,OUT049,3845.930347
NCH30,OUT013,1716.213779
FDS60,OUT010,471.3068467
FDG08,OUT046,2785.659303
FDX38,OUT017,858.3665937
FDD22,OUT017,1716.213779
FDW51,OUT013,3845.930347
FDL09,OUT017,2785.659303
FDZ60,OUT045,1716.213779
NCH07,OUT046,2785.659303
NCQ41,OUT049,2785.659303
FDW04,OUT049,1716.213779
FDI08,OUT027,5669.163351
FDR19,OUT019,471.3068467
FDV13,OUT046,1716.213779
FDB52,OUT017,3845.930347
FDZ48,OUT027,2846.400823
NCO14,OUT049,858.3665937
FDZ50,OUT013,2785.659303
FDN27,OUT019,207.1305035
FDQ60,OUT013,1716.213779
FDR49,OUT017,858.3665937
DRJ35,OUT027,858.3665937
DRI49,OUT017,1716.213779
FDB47,OUT017,3845.930347
FDP37,OUT010,207.1305035
FDR26,OUT049,2785.659303
FDY31,OUT019,471.3068467
FDC11,OUT045,1716.213779
DRP47,OUT035,3845.930347
NCY54,OUT018,2785.659303
FDR27,OUT046,1716.213779
FDQ21,OUT019,207.1305035
NCQ29,OUT035,3845.930347
FDJ02,OUT046,2785.659303
FDE21,OUT018,1716.213779
FDM39,OUT046,2785.659303
FDZ01,OUT017,1716.213779
NCB19,OUT018,1716.213779
FDU03,OUT046,2785.659303
FDP27,OUT049,2785.659303
DRF01,OUT045,2785.659303
FDM03,OUT049,1716.213779
FDV01,OUT046,2785.659303
FDS16,OUT046,2785.659303
FDO45,OUT035,1716.213779
NCX06,OUT035,2785.659303
FDP13,OUT046,858.3665937
NCR38,OUT018,3845.930347
FDA01,OUT013,858.3665937
FDT26,OUT017,1716.213779
FDD44,OUT027,5669.163351
FDB26,OUT013,858.3665937
FDP45,OUT019,471.3068467
NCP55,OUT046,858.3665937
FDT23,OUT017,1716.213779
FDO51,OUT045,858.3665937
FDA44,OUT046,858.3665937
NCJ31,OUT018,3845.930347
FDX37,OUT045,1716.213779
NCD18,OUT049,3845.930347
FDN40,OUT027,4117.317713
FDL33,OUT017,2785.659303
DRF48,OUT035,2785.659303
FDW08,OUT035,1716.213779
FDX39,OUT018,3845.930347
FDB38,OUT049,2785.659303
FDY46,OUT018,2785.659303
NCB06,OUT049,2785.659303
FDA34,OUT035,2785.659303
FDA35,OUT045,1716.213779
FDQ07,OUT035,3845.930347
FDU32,OUT045,1716.213779
FDU26,OUT013,1716.213779
FDU13,OUT010,471.3068467
FDO09,OUT035,3845.930347
FDW03,OUT019,207.1305035
FDB38,OUT013,2785.659303
FDL26,OUT010,471.3068467
NCN43,OUT045,1716.213779
FDH08,OUT045,3845.930347
NCC31,OUT019,471.3068467
FDH14,OUT035,1716.213779
FDL40,OUT017,1716.213779
FDD20,OUT035,1716.213779
NCV53,OUT035,3845.930347
FDD16,OUT045,858.3665937
FDP24,OUT035,1716.213779
FDQ25,OUT045,2785.659303
FDM38,OUT035,858.3665937
NCT18,OUT010,471.3068467
FDM34,OUT049,1716.213779
DRH37,OUT010,471.3068467
NCE07,OUT013,1716.213779
FDG12,OUT013,1716.213779
FDB59,OUT010,471.3068467
FDS10,OUT018,2785.659303
FDN21,OUT010,471.3068467
FDM02,OUT045,1716.213779
FDO44,OUT049,1716.213779
NCN17,OUT017,1716.213779
FDH16,OUT018,1716.213779
FDL44,OUT046,2785.659303
FDY47,OUT017,1716.213779
DRI39,OUT046,858.3665937
NCX54,OUT018,1716.213779
FDE59,OUT046,858.3665937
FDO46,OUT045,2785.659303
DRE13,OUT046,1716.213779
FDW14,OUT013,1716.213779
FDF35,OUT046,1716.213779
FDO50,OUT019,207.1305035
DRF49,OUT017,1716.213779
FDT60,OUT049,1716.213779
FDP38,OUT045,858.3665937
FDA31,OUT027,4117.317713
FDY52,OUT010,207.1305035
FDD03,OUT027,5669.163351
FDN52,OUT018,1716.213779
FDU20,OUT010,207.1305035
FDD22,OUT035,1716.213779
NCB55,OUT019,207.1305035
FDN27,OUT045,1716.213779
FDD16,OUT013,1716.213779
FDW48,OUT046,1716.213779
DRN35,OUT045,858.3665937
FDX25,OUT049,2785.659303
DRD49,OUT049,3845.930347
FDE21,OUT019,207.1305035
FDN44,OUT035,2785.659303
DRC01,OUT049,858.3665937
NCK30,OUT046,3845.930347
FDU39,OUT013,858.3665937
FDB49,OUT013,1716.213779
FDS12,OUT045,1716.213779
FDR57,OUT018,2785.659303
FDX22,OUT027,5669.163351
FDC60,OUT013,1716.213779
NCE42,OUT049,3845.930347
NCK42,OUT049,3845.930347
DRE01,OUT017,3845.930347
FDE57,OUT018,1716.213779
DRK59,OUT019,471.3068467
FDB10,OUT027,5669.163351
FDQ25,OUT046,2785.659303
FDY26,OUT017,3845.930347
FDG28,OUT049,3845.930347
FDM14,OUT049,1716.213779
NCH29,OUT049,1716.213779
FDD48,OUT049,1716.213779
FDC17,OUT045,3845.930347
DRH49,OUT027,2846.400823
FDN44,OUT018,2785.659303
FDC29,OUT045,1716.213779
DRK01,OUT019,207.1305035
FDD48,OUT017,1716.213779
FDB59,OUT013,2785.659303
FDY45,OUT010,471.3068467
FDX60,OUT035,1716.213779
FDT09,OUT010,207.1305035
DRB24,OUT018,2785.659303
FDL13,OUT035,3845.930347
FDN16,OUT035,1716.213779
FDK57,OUT013,1716.213779
FDO22,OUT027,2846.400823
FDC57,OUT010,471.3068467
FDZ13,OUT027,858.3665937
FDW27,OUT013,2785.659303
FDX10,OUT049,858.3665937
FDY08,OUT018,1716.213779
FDA49,OUT017,1716.213779
FDC32,OUT018,1716.213779
FDO04,OUT035,858.3665937
NCZ54,OUT013,2785.659303
FDY40,OUT045,858.3665937
FDW36,OUT045,1716.213779
FDE11,OUT017,2785.659303
DRE37,OUT045,2785.659303
NCK19,OUT017,2785.659303
FDT19,OUT035,2785.659303
FDE56,OUT045,858.3665937
FDZ57,OUT010,207.1305035
FDB35,OUT035,1716.213779
FDF09,OUT010,207.1305035
FDO34,OUT046,2785.659303
FDA55,OUT046,3845.930347
NCM18,OUT035,858.3665937
FDJ20,OUT019,207.1305035
DRQ35,OUT019,207.1305035
FDG02,OUT013,2785.659303
NCU29,OUT018,2785.659303
FDL27,OUT027,858.3665937
NCA54,OUT035,2785.659303
FDJ32,OUT035,858.3665937
FDB21,OUT019,471.3068467
